RollNumber,DOB - Year (group),EntryGrade (group),Major (group),DistanceToHanoi,EnglishAverageGrade
SE03303,1994.0,75.0,1.0,0.0,5.45
SE03304,1993.0,52.0,1.0,90.0,5.42
SE03305,1994.0,,1.0,90.0,4.0
SE03306,1989.0,69.0,1.0,90.0,6.83592233
SE03307,1994.0,59.0,1.0,153.0,5.15
SE03308,1994.0,,1.0,79.0,5.3
SE03309,1993.0,,1.0,52.0,4.85
SE03310,1994.0,60.0,1.0,48.0,5.466666667
SE03311,1994.0,74.0,1.0,0.0,5.7
SE03312,1994.0,,1.0,228.0,1.3
SE03313,1994.0,76.0,1.0,0.0,5.785714286
SE03314,1994.0,79.0,1.0,0.0,6.951685393
SE03316,1994.0,,1.0,0.0,5.88
SE03317,1994.0,79.0,0.0,90.0,4.942857143
SE03318,1994.0,62.0,1.0,0.0,5.733333333
SE03319,1994.0,63.0,1.0,0.0,5.6375
SE03320,1994.0,,1.0,89.0,
SE03321,1994.0,,1.0,0.0,2.9
SE03322,1994.0,84.0,1.0,90.0,5.7
SE03323,1994.0,64.0,1.0,0.0,6.228571429
SE03324,1994.0,,1.0,0.0,5.0
SE03325,1994.0,55.0,1.0,63.0,5.185714286
SE03326,1994.0,58.0,1.0,295.0,5.757142857
SE03327,1994.0,,1.0,0.0,5.25
SE03328,1994.0,,1.0,0.0,6.1
SE03329,1994.0,56.0,1.0,49.0,5.3
SE03330,1986.0,54.0,1.0,0.0,5.757142857
SE03331,1992.0,,1.0,153.0,4.54
SE03332,1994.0,76.0,0.0,218.0,5.966666667
SE03333,1994.0,59.0,1.0,0.0,5.759541985
SE03334,1994.0,91.0,1.0,0.0,6.766666667
SE03335,1994.0,80.0,1.0,302.0,4.771428571
SE03336,1992.0,61.0,1.0,0.0,6.666666667
SE03337,1993.0,63.0,1.0,90.0,5.783333333
SE03338,1994.0,59.0,1.0,0.0,5.657142857
SE03339,1993.0,89.0,1.0,0.0,8.02
SE03340,1994.0,,1.0,90.0,
SE03341,1994.0,,1.0,52.0,4.0
SE03342,1994.0,69.0,1.0,0.0,5.4
SE03343,1994.0,86.0,1.0,33.0,6.883333333
SE03344,1994.0,69.0,1.0,63.0,5.66875
SE03345,1994.0,73.0,1.0,0.0,5.871428571
SE03346,1994.0,76.0,1.0,49.0,5.85
SE03347,1994.0,51.0,1.0,0.0,5.514285714
SE03348,1994.0,,1.0,79.0,6.066666667
SE03349,1994.0,63.0,1.0,0.0,5.6
SE03350,1993.0,82.0,1.0,0.0,8.1
SE03351,1994.0,,1.0,90.0,4.0
SE03352,1991.0,,1.0,79.0,5.0
SE03353,1992.0,60.0,1.0,0.0,5.544444444
SE03354,1994.0,,1.0,0.0,4.45
SE03355,1994.0,59.0,1.0,0.0,5.585714286
SE03356,1994.0,57.0,1.0,92.0,5.85
SE03357,1994.0,,1.0,302.0,4.0
SE03358,1994.0,70.0,1.0,0.0,6.142857143
SE03359,1994.0,90.0,1.0,0.0,6.066666667
SE03360,1994.0,,1.0,0.0,4.0
SE03361,1993.0,52.0,1.0,111.0,5.514285714
SE03362,1994.0,90.0,1.0,0.0,5.3
SE03363,1993.0,65.0,1.0,63.0,5.4
SE03364,1993.0,,1.0,484.0,5.44
SE03365,1994.0,,1.0,89.0,4.0
SE03366,1992.0,57.0,1.0,0.0,5.814285714
SE03367,1994.0,,1.0,402.0,4.1
SE03368,1994.0,,1.0,111.0,0.3
SE03369,1994.0,88.0,1.0,187.0,5.833333333
SE03370,1993.0,53.0,1.0,49.0,5.7
SE03371,1994.0,,1.0,49.0,4.9
SE03372,1992.0,62.0,1.0,302.0,6.4
SE03373,1994.0,66.0,1.0,0.0,8.06
SE03374,1994.0,50.0,1.0,0.0,5.420588235
SE03376,1994.0,71.0,1.0,90.0,5.7
SE03377,1994.0,63.0,1.0,727.0,5.683333333
SE03378,1994.0,51.0,1.0,0.0,5.74
SE03379,1993.0,78.0,1.0,0.0,5.589312977
SE03380,1994.0,72.0,1.0,0.0,6.16
SE03381,1990.0,92.0,1.0,92.0,5.6
SE03382,1994.0,78.0,1.0,79.0,5.95
SE03383,1992.0,,1.0,90.0,5.75
SE03384,1994.0,82.0,0.0,153.0,4.5125
SE03385,1993.0,76.0,1.0,0.0,5.84
SE03386,1994.0,,1.0,218.0,5.2
SE03387,1993.0,,1.0,218.0,5.85
SE03388,1994.0,66.0,1.0,70.0,5.78
SE03389,1994.0,,1.0,0.0,4.5
SE03390,1992.0,68.0,1.0,0.0,4.257142857
SE03391,1994.0,59.0,1.0,302.0,5.514285714
SE03392,1993.0,83.0,1.0,79.0,6.0
SE03394,1994.0,74.0,1.0,606.0,6.7
SE03395,1993.0,51.0,1.0,228.0,5.683333333
SE03396,1993.0,54.0,1.0,0.0,5.4
SE03397,1994.0,57.0,1.0,0.0,7.14
SE03398,1994.0,,1.0,218.0,4.0
SE03399,1993.0,,1.0,402.0,
SE03400,1994.0,50.0,1.0,0.0,5.733333333
SE03401,1992.0,,1.0,0.0,5.4
SE03402,1994.0,,1.0,302.0,3.06
SE03403,1994.0,95.0,1.0,0.0,6.5
SE03404,1994.0,,1.0,111.0,
SE03405,1994.0,,1.0,48.0,
SE03406,1990.0,,1.0,90.0,6.333333333
SE03407,1994.0,,1.0,89.0,7.216666667
SE03408,1994.0,,1.0,92.0,5.0
SE03409,1993.0,64.0,1.0,302.0,5.533333333
SE03410,1994.0,79.0,1.0,90.0,6.25
SE03411,1991.0,83.0,1.0,0.0,7.214285714
SE03412,1993.0,57.0,1.0,402.0,5.95
SE03413,1994.0,58.0,1.0,63.0,4.95
SE03414,1993.0,,1.0,111.0,4.0
SE03416,1994.0,98.0,1.0,90.0,6.7
SE03417,1994.0,,1.0,26.0,5.06
SE03418,1993.0,75.0,1.0,402.0,6.316666667
SE03419,1988.0,,1.0,79.0,
SE03420,1994.0,60.0,1.0,90.0,5.85
SE03422,1994.0,59.0,1.0,0.0,5.928571429
SE03423,1994.0,95.0,1.0,90.0,6.133333333
SE03424,,,1.0,63.0,4.0
SE03425,1994.0,,1.0,484.0,6.4
SE03426,1994.0,,1.0,90.0,5.966666667
SE03427,,59.0,1.0,70.0,
SE03428,1994.0,,1.0,33.0,5.714285714
SE03429,,59.0,1.0,402.0,
SE03430,1993.0,,1.0,111.0,5.3
SE03431,1992.0,,1.0,26.0,6.966666667
SE03432,,51.0,1.0,302.0,
SE03433,1994.0,52.0,1.0,218.0,5.2
SE03434,,,1.0,0.0,4.6
SE03435,1994.0,,1.0,218.0,5.333333333
SE03436,,54.0,1.0,218.0,
SE03437,1994.0,,1.0,111.0,6.05
SE03438,1994.0,,0.0,90.0,4.442857143
SE03440,1994.0,,1.0,0.0,6.56
SE03441,1993.0,,1.0,52.0,6.624590164
SE03442,1986,,,10372.0,7.7
SE03443,1994,,1.0,10372.0,7.2
SE03444,1994,,,10372.0,7.2
SE03445,1995.0,,1.0,218.0,8.575
SE03446,1990,,,10372.0,7.2
SE03448,1995.0,,1.0,111.0,6.9
SE03449,,,,0.0,4.956666667
SE03451,1995,,,371.0,6.866666667
SE03453,1995.0,91.0,0.0,0.0,7.4
SE03454,1995.0,0.0,1.0,402.0,
SE03455,1995.0,,1.0,0.0,6.175
SE03456,1995.0,,1.0,49.0,7.36
SE03458,1995.0,,1.0,140.0,6.34
SE03459,1995.0,,1.0,218.0,7.625
SE03461,1995.0,95.0,1.0,90.0,6.325
SE03462,1995.0,86.0,1.0,0.0,6.675
SE03463,1995.0,,1.0,89.0,5.975
SE03464,1995.0,,0.0,49.0,4.15
SE03468,1995.0,,1.0,90.0,5.7
SE03469,1995.0,,1.0,0.0,8.225
SE03471,1994.0,84.0,1.0,52.0,2.9
SE03476,1989.0,63.0,1.0,0.0,5.0
SE03477,,,,0.0,4.2
SE03478,1995.0,77.0,1.0,0.0,6.95
SE03479,1995.0,65.0,1.0,0.0,7.4
SE03480,1995.0,71.0,1.0,0.0,6.25
SE03481,,,,0.0,3.65
SE03482,1995.0,64.0,1.0,0.0,6.15
SE03483,1995.0,60.0,1.0,92.0,5.75
SE03484,1995.0,64.0,1.0,0.0,5.94
SE03485,1995.0,65.0,1.0,0.0,5.24
SE03486,1995.0,72.0,0.0,0.0,5.02
SE03487,1995.0,83.0,0.0,153.0,6.475
SE03488,1994.0,57.0,0.0,90.0,4.925
SE03489,1995.0,69.0,1.0,0.0,3.85
SE03490,1995.0,59.0,1.0,0.0,6.82
SE03491,1995.0,70.0,1.0,0.0,6.225
SE03492,1995.0,63.0,1.0,48.0,5.55
SE03493,1995.0,74.0,1.0,0.0,5.6
SE03494,1995.0,76.0,1.0,26.0,6.1
SE03495,1995.0,67.0,0.0,0.0,6.14
SE03496,1995.0,,1.0,1187.0,6.62
SE03497,,,,0.0,6.6
SE03498,1995.0,92.0,1.0,0.0,6.56
SE03499,1989,,,10372.0,10.0
SE03500,1992,,,10372.0,10.0
SE03501,1984,,,10372.0,10.0
SE03502,1986,,,10372.0,10.0
SE03503,1991,,,10372.0,10.0
SE03504,1982,,1.0,10372.0,10.0
SE03505,1988,,,10372.0,10.0
SE03506,1989,,1.0,10372.0,10.0
SE03507,1994,,,10372.0,10.0
SE03508,1984,,,10372.0,10.0
SE03509,1983,,,10372.0,10.0
SE03510,1990,,,10372.0,10.0
SE03511,1981,,,10372.0,10.0
SE03512,1996,,,10372.0,10.0
SE03513,1991,,,10372.0,10.0
SE03514,1996,,,10372.0,10.0
SE03515,,,,0.0,
SE03516,1993,,,10372.0,10.0
SE03520,1992,,,10372.0,10.0
SE03521,,,,0.0,
SE03522,1995.0,63.0,1.0,70.0,5.8
SE03523,1994.0,53.0,1.0,0.0,0.7
SE03524,1995.0,,1.0,1047.0,7.725
SE03525,1995.0,67.0,1.0,52.0,0.4
SE03526,1995.0,59.0,1.0,153.0,5.475
SE03527,1995.0,61.0,1.0,90.0,5.9
SE03528,1995.0,64.0,1.0,90.0,5.9
SE03529,1995.0,60.0,1.0,0.0,5.7
SE03531,1995.0,62.0,1.0,92.0,6.42
SE03534,1995.0,75.0,0.0,0.0,6.68
SE03535,1995.0,65.0,0.0,0.0,6.4
SE03536,1995.0,52.0,1.0,0.0,5.26
SE03537,1994.0,62.0,1.0,26.0,5.475
SE03538,1995.0,72.0,0.0,217.0,6.575
SE03539,1994.0,51.0,1.0,79.0,5.95
SE03540,1994.0,91.0,1.0,63.0,6.2
SE03541,,,,0.0,6.025
SE03542,1995.0,92.0,1.0,187.0,6.25
SE03543,1995.0,57.0,1.0,90.0,5.575
SE03544,1995.0,54.0,1.0,92.0,6.163414634
SE03545,1995.0,56.0,1.0,0.0,5.06
SE03546,1995.0,81.0,1.0,52.0,4.66
SE03547,1995.0,74.0,1.0,0.0,7.6
SE03548,1994.0,81.0,1.0,0.0,4.875
SE03549,1995.0,62.0,0.0,0.0,5.525
SE03550,1995.0,65.0,0.0,0.0,6.05
SE03551,1995.0,70.0,1.0,92.0,6.525
SE03552,1995.0,68.0,1.0,0.0,5.325
SE03553,1995.0,59.0,1.0,0.0,6.5
SE03554,1995.0,64.0,1.0,218.0,5.7
SE03555,1995.0,55.0,1.0,0.0,5.125
SE03557,1995.0,86.0,1.0,127.0,5.825
SE03558,1995.0,66.0,1.0,0.0,6.3
SE03559,1995.0,76.0,1.0,0.0,6.95
SE03560,1995.0,54.0,1.0,218.0,6.05
SE03561,1995.0,76.0,1.0,0.0,4.9
SE03562,1995.0,86.0,1.0,89.0,6.45
SE03563,,,,0.0,7.0
SE03564,1995.0,,1.0,90.0,6.9
SE03565,1995.0,68.0,1.0,0.0,6.1
SE03567,1995.0,85.0,1.0,111.0,5.78
SE03568,1994.0,51.0,1.0,48.0,6.5
SE03569,1995.0,72.0,1.0,0.0,6.4
SE03570,1995.0,82.0,1.0,48.0,6.275
SE03571,1995.0,70.0,1.0,0.0,5.9
SE03572,1995.0,82.0,1.0,111.0,4.775
SE03573,1995.0,51.0,1.0,0.0,5.236585366
SE03574,1995.0,60.0,1.0,0.0,6.15
SE03575,1995.0,54.0,1.0,90.0,6.45
SE03576,1995.0,73.0,1.0,0.0,5.825
SE03577,1995.0,59.0,1.0,0.0,5.8
SE03578,1995.0,94.0,1.0,63.0,5.966666667
SE03579,1994.0,64.0,1.0,0.0,6.0
SE03580,1995.0,92.0,1.0,0.0,6.8
SE03581,1995.0,66.0,1.0,0.0,5.28
SE03582,1995.0,75.0,1.0,0.0,4.9
SE03583,1995.0,53.0,1.0,0.0,6.133333333
SE03584,1993.0,85.0,1.0,0.0,5.72
SE03585,1995.0,89.0,1.0,0.0,6.0
SE03586,1995.0,90.0,1.0,92.0,5.25
SE03587,1995.0,65.0,1.0,0.0,6.4
SE03588,1995.0,78.0,1.0,89.0,5.9
SE03589,1995.0,52.0,1.0,111.0,4.0
SE03590,1995.0,68.0,1.0,92.0,5.75
SE03591,1995.0,71.0,1.0,160.0,5.88
SE03592,1995.0,65.0,1.0,26.0,6.65
SE03593,1995.0,63.0,1.0,0.0,5.275
SE03594,1995.0,64.0,1.0,0.0,5.28
SE03595,1994.0,53.0,1.0,33.0,3.933333333
SE03596,1995.0,53.0,1.0,0.0,6.3
SE03597,1995.0,67.0,1.0,0.0,6.725
SE03598,1995.0,68.0,1.0,0.0,6.725
SE03599,1994.0,64.0,1.0,0.0,5.75
SE03600,1995.0,55.0,1.0,0.0,7.025
SE03601,1995.0,69.0,0.0,0.0,5.375
SE03602,1995.0,73.0,1.0,160.0,5.54
SE03603,1995.0,83.0,1.0,0.0,5.725
SE03604,1995.0,58.0,1.0,0.0,6.25
SE03605,1995.0,64.0,0.0,49.0,5.4
SE03606,1995.0,88.0,1.0,0.0,7.22
SE03607,1994.0,72.0,1.0,92.0,5.7
SE03608,1995.0,55.0,1.0,0.0,5.25
SE03609,1995.0,79.0,1.0,0.0,5.2
SE03610,1995.0,77.0,1.0,70.0,6.08
SE03611,1995.0,68.0,1.0,0.0,6.8
SE03612,1990.0,84.0,0.0,0.0,6.625
SE03613,1995.0,67.0,0.0,0.0,6.66
SE03614,1995.0,57.0,1.0,0.0,6.45
SE03615,1995.0,74.0,1.0,79.0,5.875
SE03616,1995.0,54.0,0.0,92.0,6.28
SE03617,,,,0.0,5.0
SE03618,1995.0,88.0,1.0,49.0,7.566666667
SE03619,1995.0,66.0,1.0,0.0,5.92
SE03620,1995.0,56.0,1.0,0.0,3.966666667
SE03621,1995.0,66.0,1.0,0.0,6.0
SE03622,1995.0,56.0,0.0,49.0,4.866666667
SE03623,,,,0.0,5.875
SE03624,1995.0,60.0,1.0,0.0,5.56
SE03626,1995.0,57.0,1.0,0.0,4.958823529
SE03627,1995.0,70.0,1.0,0.0,5.133333333
SE03628,1995.0,65.0,1.0,0.0,5.9
SE03629,1994.0,50.0,1.0,111.0,5.0
SE03630,1995.0,53.0,1.0,0.0,5.575
SE03631,1995.0,59.0,1.0,0.0,4.947058824
SE03632,1995.0,77.0,1.0,90.0,6.15
SE03633,,,,0.0,6.05
SE03635,1995.0,61.0,1.0,0.0,6.375
SE03636,1995.0,78.0,1.0,48.0,5.925
SE03637,1995.0,75.0,1.0,153.0,5.973529412
SE03638,1995.0,64.0,1.0,0.0,5.28
SE03639,1995.0,54.0,1.0,92.0,5.033333333
SE03640,1995.0,74.0,0.0,90.0,6.32
SE03641,1995.0,55.0,1.0,0.0,6.566666667
SE03642,1994.0,74.0,1.0,127.0,5.28
SE03643,1995.0,51.0,0.0,92.0,5.525
SE03644,1995.0,58.0,1.0,0.0,4.53902439
SE03645,1995.0,60.0,0.0,111.0,5.18
SE03646,1986.0,57.0,1.0,153.0,4.75
SE03647,1995.0,52.0,1.0,0.0,6.25
SE03648,1995.0,82.0,1.0,0.0,6.664044944
SE03649,1995.0,72.0,1.0,92.0,5.875
SE03650,1995.0,61.0,1.0,0.0,6.566666667
SE03651,1993.0,53.0,1.0,0.0,5.75
SE03652,1995.0,67.0,0.0,0.0,5.025
SE03653,1995.0,61.0,1.0,79.0,2.6
SE03654,1995.0,56.0,0.0,92.0,6.566666667
SE03655,1995.0,57.0,1.0,0.0,5.933333333
SE03656,1991.0,59.0,1.0,0.0,5.35
SE03657,1995.0,60.0,0.0,0.0,6.025
SE03658,1995.0,87.0,1.0,0.0,7.075
SE03659,1995.0,67.0,1.0,63.0,4.775
SE03660,1995.0,58.0,1.0,90.0,5.333333333
SE03661,1995.0,52.0,1.0,63.0,5.575
SE03662,1995.0,53.0,0.0,0.0,6.475
SE03663,1995.0,57.0,1.0,90.0,5.3
SE03664,,,,0.0,6.066666667
SE03665,1995.0,76.0,0.0,92.0,5.9
SE03666,1995.0,66.0,1.0,90.0,5.825
SE03667,1995.0,63.0,1.0,26.0,5.08
SE03668,1994.0,62.0,1.0,140.0,6.166666667
SE03669,1994.0,61.0,1.0,216.0,5.95
SE03670,1995.0,60.0,1.0,0.0,5.425
SE03671,1995.0,84.0,1.0,218.0,5.875
SE03672,1995.0,55.0,0.0,90.0,5.625
SE03673,1995.0,53.0,1.0,0.0,5.807317073
SE03674,1995.0,58.0,1.0,218.0,4.68
SE03675,1994.0,73.0,1.0,111.0,6.38
SE03676,1995.0,56.0,0.0,301.0,5.94
SE03677,1995.0,64.0,1.0,33.0,6.15
SE03679,1994.0,73.0,1.0,90.0,6.933333333
SE03680,1995.0,74.0,1.0,33.0,6.1
SE03681,1995.0,62.0,1.0,70.0,5.325
SE03682,1995.0,65.0,0.0,52.0,5.366666667
SE03683,1995.0,90.0,1.0,79.0,6.1
SE03684,1994.0,76.0,1.0,0.0,5.225
SE03685,1995.0,55.0,1.0,92.0,5.633333333
SE03686,1995.0,63.0,1.0,92.0,4.48
SE03687,1995.0,70.0,1.0,90.0,4.35
SE03688,1994.0,77.0,1.0,92.0,5.3
SE03689,1993.0,57.0,0.0,145.0,5.2
SE03690,1995.0,66.0,1.0,0.0,6.5
SE03691,1995.0,57.0,1.0,0.0,5.066666667
SE03692,1995.0,82.0,1.0,92.0,0.0
SE03693,1992.0,63.0,1.0,92.0,6.166666667
SE03694,1995.0,89.0,1.0,0.0,6.175
SE03695,1995.0,53.0,1.0,0.0,5.05
SE03696,1990.0,91.0,1.0,0.0,7.625
SE03697,1995.0,71.0,1.0,48.0,6.075
SE03698,1995.0,54.0,1.0,90.0,4.5
SE03699,1995.0,54.0,1.0,26.0,5.466666667
SE03700,1995.0,78.0,1.0,0.0,6.525
SE03701,1995.0,69.0,1.0,49.0,4.65
SE03702,1995.0,77.0,1.0,0.0,6.133333333
SE03703,1995.0,92.0,1.0,0.0,7.85
SE03704,1995.0,85.0,1.0,92.0,6.98
SE03705,1995.0,64.0,1.0,0.0,5.8
SE03706,1995.0,72.0,1.0,218.0,5.95
SE03707,1995.0,64.0,1.0,0.0,7.925
SE03708,1995.0,66.0,1.0,26.0,5.35
SE03709,1995.0,53.0,1.0,0.0,3.975
SE03710,,,,0.0,
SE03711,1990.0,,1.0,90.0,6.333333333
SE03712,1994.0,,1.0,0.0,6.6
SE03714,1995.0,64.0,1.0,111.0,5.4
SE03715,1995.0,63.0,1.0,0.0,5.575
SE03716,1995.0,81.0,1.0,92.0,5.416666667
SE03717,1994.0,61.0,0.0,111.0,5.875
SE03718,1995.0,65.0,1.0,92.0,4.683333333
SE03719,1995.0,73.0,1.0,0.0,6.2
SE03720,1995.0,83.0,1.0,0.0,6.85
SE03721,1995.0,72.0,0.0,0.0,6.225
SE03722,1995.0,68.0,1.0,302.0,5.266666667
SE03724,1994.0,70.0,1.0,90.0,5.166666667
SE03725,1993.0,,1.0,111.0,4.3
SE03726,1995.0,55.0,1.0,92.0,5.72
SE03727,1995.0,62.0,1.0,0.0,5.28
SE03728,1995.0,53.0,1.0,92.0,5.4
SE03729,1995.0,64.0,1.0,0.0,5.6
SE03730,1995.0,54.0,1.0,33.0,5.7
SE03731,1995.0,61.0,1.0,0.0,5.266666667
SE03732,1991.0,73.0,1.0,26.0,5.75
SE03733,1994.0,76.0,1.0,52.0,5.52
SE03734,1995.0,55.0,1.0,0.0,5.6
SE03735,1995.0,61.0,1.0,0.0,5.76
SE03736,1994.0,68.0,1.0,217.0,5.36
SE03737,1995.0,58.0,1.0,153.0,6.3
SE03738,1994.0,70.0,0.0,70.0,4.9
SE03739,1995.0,59.0,1.0,48.0,5.625
SE03740,1993.0,67.0,0.0,302.0,6.7
SE03741,1995.0,54.0,1.0,0.0,6.0
SE03742,1995.0,60.0,1.0,0.0,6.475
SE03743,1995.0,0.0,1.0,837.0,5.9
SE03744,1995.0,62.0,1.0,0.0,6.6
SE03745,1995.0,53.0,1.0,0.0,5.775
SE03746,1995.0,61.0,1.0,52.0,5.0
SE03747,1995.0,86.0,1.0,26.0,4.946341463
SE03748,1995.0,71.0,0.0,0.0,5.5
SE03749,1995.0,82.0,1.0,0.0,6.3
SE03750,1995.0,54.0,1.0,0.0,5.82
SE03751,1995.0,60.0,1.0,0.0,5.375
SE03752,1995.0,69.0,1.0,0.0,6.05
SE03753,1995.0,62.0,0.0,0.0,5.175
SE03754,1994.0,56.0,1.0,0.0,3.9
SE03755,1995.0,58.0,0.0,52.0,6.0
SE03756,1995.0,66.0,0.0,301.0,5.54
SE03757,1995.0,65.0,0.0,92.0,6.025
SE03758,1995.0,77.0,1.0,90.0,5.36
SE03759,1995.0,64.0,1.0,49.0,5.533333333
SE03760,1994.0,57.0,1.0,0.0,5.4
SE03761,1995.0,54.0,1.0,52.0,5.225
SE03762,1995.0,64.0,1.0,92.0,5.633333333
SE03763,1995.0,82.0,1.0,92.0,6.52
SE03764,1994.0,51.0,1.0,92.0,5.0
SE03765,1995.0,53.0,1.0,26.0,8.0
SE03766,1995.0,73.0,1.0,218.0,
SE03767,1994.0,53.0,1.0,111.0,2.8
SE03768,1995.0,79.0,1.0,0.0,6.466666667
SE03769,1995.0,59.0,1.0,0.0,6.4
SE03770,1995.0,73.0,0.0,0.0,6.5
SE03771,1995.0,56.0,1.0,0.0,5.626470588
SE03772,1994.0,67.0,1.0,26.0,6.08
SE03773,1995.0,67.0,1.0,0.0,6.02
SE03774,1993.0,65.0,1.0,90.0,6.666666667
SE03775,1995.0,93.0,1.0,0.0,6.94
SE03776,1995.0,,1.0,33.0,6.875
SE03777,1995.0,52.0,0.0,0.0,5.975
SE03778,1995.0,64.0,1.0,90.0,5.1
SE03779,1995.0,100.0,1.0,0.0,8.225
SE03780,,,,0.0,5.65
SE03781,1995.0,,1.0,837.0,6.625
SE03782,1995.0,66.0,0.0,0.0,5.48
SE03783,1990.0,62.0,1.0,0.0,4.975
SE03784,1995.0,74.0,0.0,0.0,6.5
SE03785,1995.0,90.0,1.0,160.0,5.7
SE03786,1995.0,66.0,1.0,0.0,5.62
SE03787,,,,0.0,5.1
SE03788,1994.0,79.0,0.0,0.0,6.475
SE03789,1995.0,82.0,1.0,33.0,6.24
SE03790,1995.0,83.0,1.0,0.0,6.0
SE03791,1995.0,55.0,1.0,295.0,6.85
SE03792,1995.0,56.0,1.0,0.0,5.133333333
SE03793,1995.0,95.0,1.0,52.0,5.875
SE03794,1995.0,75.0,1.0,90.0,5.167647059
SE03795,1995.0,52.0,1.0,145.0,5.775
SE03796,1994.0,59.0,1.0,111.0,4.2
SE03797,1985.0,80.0,1.0,0.0,6.055555556
SE03799,1995.0,74.0,0.0,217.0,
SE03800,1995.0,57.0,1.0,0.0,6.64
SE03801,1995.0,57.0,1.0,0.0,3.433333333
SE03802,1995.0,85.0,1.0,0.0,5.794117647
SE03803,1995.0,66.0,0.0,0.0,6.45
SE03804,1995.0,98.0,1.0,0.0,6.8
SE03805,1990.0,80.0,0.0,0.0,5.988235294
SE03806,1995.0,87.0,1.0,90.0,6.625
SE03807,1995.0,71.0,1.0,0.0,7.4
SE03808,1995.0,86.0,1.0,111.0,5.38
SE03809,1995.0,71.0,1.0,0.0,4.125
SE03810,1995.0,53.0,1.0,0.0,6.875
SE03811,1989.0,71.0,1.0,0.0,4.0
SE03812,1994.0,62.0,1.0,111.0,4.75
SE03813,1995.0,74.0,1.0,0.0,5.525
SE03814,1995.0,60.0,0.0,0.0,5.237037037
SE03815,1995.0,54.0,1.0,0.0,5.35
SE03816,1995.0,60.0,1.0,218.0,5.3
SE03817,1995.0,64.0,1.0,79.0,7.0
SE03818,1995.0,94.0,1.0,79.0,5.45
SE03819,1995.0,94.0,0.0,49.0,6.1
SE03821,1995.0,,0.0,651.0,6.225
SE03822,1995.0,93.0,1.0,111.0,5.56
SE03823,1995.0,54.0,1.0,301.0,5.0
SE03824,1995.0,87.0,1.0,302.0,6.025
SE03825,1994.0,84.0,1.0,111.0,6.3
SE03826,1995.0,93.0,1.0,0.0,4.02
SE03827,1995.0,51.0,1.0,295.0,5.88
SE03828,1992.0,80.0,1.0,111.0,5.05
SE03829,1994.0,57.0,1.0,0.0,6.55
SE03830,1995.0,85.0,1.0,33.0,6.52
SE03831,1995.0,71.0,1.0,70.0,5.96
SE03832,1993.0,71.0,1.0,0.0,7.35
SE03833,1994.0,81.0,0.0,52.0,6.28
SE03834,1992.0,92.0,1.0,0.0,8.35
SE03835,1995.0,68.0,1.0,402.0,5.65
SE03836,1995.0,90.0,1.0,218.0,5.725
SE03837,1995.0,87.0,1.0,92.0,6.133333333
SE03838,1995.0,58.0,1.0,90.0,6.3
SE03839,1994.0,67.0,0.0,111.0,5.9
SE03840,1995.0,56.0,1.0,140.0,5.62
SE03841,1991.0,74.0,1.0,111.0,6.66
SE03842,1995.0,82.0,1.0,0.0,0.0
SE03843,1995.0,58.0,1.0,0.0,
SE03844,1995.0,72.0,1.0,92.0,5.675
SE03845,1990.0,64.0,1.0,606.0,8.466666667
SE03846,1995.0,76.0,1.0,402.0,6.15
SE03847,1995.0,76.0,1.0,539.0,3.6
SE03848,1995.0,58.0,1.0,606.0,6.9
SE03849,1995.0,71.0,1.0,402.0,5.14
SE03850,1990.0,57.0,1.0,606.0,
SE03851,1995.0,50.0,1.0,606.0,4.533333333
SE03852,1990.0,61.0,1.0,539.0,2.2
SE03853,1995.0,51.0,1.0,606.0,5.720224719
SE03854,1995.0,64.0,1.0,651.0,5.9
SE03855,1995.0,63.0,1.0,606.0,5.85
SE03856,1995.0,51.0,1.0,402.0,5.7
SE03857,1995.0,73.0,1.0,539.0,5.0
SE03858,1995.0,80.0,1.0,651.0,6.9
SE03859,1995.0,76.0,1.0,539.0,6.1
SE03860,1995.0,,1.0,606.0,7.95
SE03861,1995.0,79.0,1.0,0.0,5.825
SE03862,1995.0,51.0,1.0,651.0,5.733333333
SE03863,1992.0,95.0,1.0,70.0,6.42
SE03864,1991.0,62.0,0.0,217.0,8.0
SE03865,1995.0,52.0,1.0,218.0,5.2
SE03866,1995.0,57.0,1.0,539.0,6.96
SE03867,1995.0,66.0,1.0,0.0,5.9
SE03868,1995.0,60.0,1.0,0.0,5.7
SE03869,,,,0.0,
SE03870,1995.0,71.0,1.0,70.0,5.975
SE03871,1995.0,57.0,1.0,33.0,5.2
SE03872,1995.0,87.0,0.0,140.0,5.575
SE03873,1995.0,60.0,1.0,90.0,6.666666667
SE03874,1993.0,54.0,1.0,153.0,5.266666667
SE03875,1995.0,79.0,1.0,0.0,6.7
SE03876,1995.0,61.0,1.0,26.0,
SE03877,1995.0,56.0,1.0,0.0,6.04
SE03878,1995.0,73.0,0.0,92.0,6.075
SE03879,1990.0,53.0,1.0,153.0,5.62
SE03880,1995.0,63.0,1.0,0.0,5.75
SE03881,1995.0,61.0,0.0,0.0,5.875
SE03882,1994.0,60.0,1.0,90.0,6.25
SE03883,1995.0,72.0,1.0,0.0,5.502941176
SE03884,1995.0,86.0,1.0,0.0,6.85
SE03885,1990.0,63.0,1.0,0.0,7.1
SE03886,1994.0,63.0,0.0,0.0,6.22
SE03887,1995.0,74.0,1.0,0.0,5.975
